gene,baseMean,log2FC,lfcSE,stat,pvalue,padj,gene_symbol,design_name,design_formula
ENSG00000006634,140.37877515873362,-0.0995989722520996,0.14570807392423066,-0.6835514983465628,0.49425842046172863,0.7679438383941057,DBF4,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006638,6.9530785039129395,0.3819981294385668,0.46757309984584666,0.8169805524836803,0.4139395418899169,1.0,TBXA2R,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006652,1211.8009462865962,-0.055939493916731954,0.1118141260251113,-0.5002900429966158,0.6168708640980998,0.8414863017869556,IFRD1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006695,550.5628710150615,0.1440624484622897,0.1057660997441667,1.3620852882989583,0.17317097059896858,0.4819124104429891,COX10,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006704,3483.5556795094403,-0.12847541604379495,0.1048887549908768,-1.2248731149013037,0.22062303150888285,0.538726119604968,GTF2IRD1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006712,685.700847027623,0.14846625219568554,0.10170451947644515,1.45978028272451,0.14435046919303454,0.443845518830221,PAF1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006715,2722.3999024424393,0.04544596604170226,0.05118328692045182,0.8879063611591338,0.3745911227081141,0.6822321925274784,VPS41,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006740,2727.1896367549316,-0.41767937010273787,0.13923120695463465,-2.9998976467885483,0.002700703430394639,0.06606487093437852,ARHGAP44,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006744,1664.1455637913114,0.016610783435065814,0.07894431413872338,0.2104113971511214,0.833346598120388,0.9373792503414856,ELAC2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006747,132.07480360210545,-0.0928459675222914,0.4965179737753361,-0.18699417226797566,0.8516652022113607,0.9453034663377774,SCIN,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006756,240.33322245519562,0.42877862951566087,0.19207814483386546,2.2323134674511005,0.025594252401185683,0.19417835871649958,ARSD,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006757,506.95006628686696,0.1717750522551254,0.12705682620312972,1.3519545339539905,0.17638986036904936,0.48570612983210937,PNPLA4,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006831,1643.4150208518793,0.12313028187692325,0.07866632997688006,1.5652221466682266,0.11753083039613106,0.4004718549060983,ADIPOR2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006837,136.22342134734305,-0.32460139107632663,0.12126436377350477,-2.6768077692025893,0.007432726603684559,0.10841353264162927,CDKL3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000007001,30.437967626281136,-0.6109666530767233,0.3791558494594974,-1.6113865945828925,0.10709548721156713,0.3842876454292287,UPP2,full_available,~age + sex + post_mortem_interval_min + rin + condition
