gene,baseMean,log2FC,lfcSE,stat,pvalue,padj,gene_symbol,design_name,design_formula
ENSG00000005961,351.61807754434636,-0.6612491006474049,0.20965823329048464,-3.1539381510061397,0.0016108322052932828,0.05376837747981461,ITGA2B,age_sex,~age + sex + condition
ENSG00000006007,1168.4496152716831,0.0085595969993443,0.13157650889355701,0.0650541428049961,0.9481308917870027,0.9837009932937734,GDE1,age_sex,~age + sex + condition
ENSG00000006015,747.0557883072787,0.2233654294067812,0.0994227039890225,2.2466239645970956,0.02466406929382601,0.21224979242978712,REX1BD,age_sex,~age + sex + condition
ENSG00000006016,21.488918247437915,0.1767223173832046,0.36084490931689095,0.48974590695419384,0.624313712552248,0.8477306689865394,CRLF1,age_sex,~age + sex + condition
ENSG00000006025,658.9890282199187,-0.0004973959902159937,0.1520869889477177,-0.003270470364739626,0.9973905468411867,0.9989469738893617,OSBPL7,age_sex,~age + sex + condition
ENSG00000006042,419.43839341630354,0.393038903437481,0.14833769183200468,2.649622618387545,0.008058172505940427,0.12370628064242459,TMEM98,age_sex,~age + sex + condition
ENSG00000006047,50.48618724301926,-0.48354411182765616,0.22850007583263632,-2.116166089073097,0.034330684225771596,0.24456621551154334,YBX2,age_sex,~age + sex + condition
ENSG00000006062,597.7146919594787,0.004479250494831135,0.133714444423359,0.03349862847015382,0.9732769595417992,0.9912524557579776,MAP3K14,age_sex,~age + sex + condition
ENSG00000006071,845.1144930897888,0.19086031585087623,0.17537722824567478,1.0882844811728474,0.2764695393443486,0.6110296507384341,ABCC8,age_sex,~age + sex + condition
ENSG00000006116,524.1861907052088,0.27674414510847833,0.12826347221126644,2.1576224340211616,0.030957199026749194,0.2341989154557922,CACNG3,age_sex,~age + sex + condition
ENSG00000006118,4296.839771006971,0.3107543470701936,0.167194428252922,1.858640567854944,0.06307810279874516,0.3197225446967614,TMEM132A,age_sex,~age + sex + condition
ENSG00000006125,9989.22184150281,-0.11372969131298201,0.1063535329293317,-1.0693550856326657,0.2849096976444401,0.6175610453251101,AP2B1,age_sex,~age + sex + condition
ENSG00000006128,47.587711934436086,-0.51545912634936,0.3337086309027902,-1.5446382820692284,0.12243378099866041,0.42951086563587654,TAC1,age_sex,~age + sex + condition
ENSG00000006194,969.5432581440618,0.15140888115193762,0.1113277025793125,1.3600287946665417,0.17382081201243182,0.4978308302391602,ZNF263,age_sex,~age + sex + condition
ENSG00000006210,922.633179321927,-0.06518267510515476,0.1793528745383069,-0.36343256428395176,0.7162817795845822,0.8924433741135819,CX3CL1,age_sex,~age + sex + condition
ENSG00000006282,986.6165690808032,-0.2691640151202531,0.19518394457419136,-1.3790274384886263,0.16788629417964263,0.4913339263029887,SPATA20,age_sex,~age + sex + condition
ENSG00000006283,4155.385175242923,-0.1442686385693306,0.15572970701077865,-0.9264040968069451,0.3542360158483244,0.6738340636204585,CACNA1G,age_sex,~age + sex + condition
ENSG00000006327,131.10517282524665,0.4756558276753422,0.3986933427155941,1.1930367947343652,0.2328549631278738,0.5675221664314837,TNFRSF12A,age_sex,~age + sex + condition
ENSG00000006432,4862.148814301476,-0.38653476580172674,0.14044777219641447,-2.752160178526454,0.005920355526240902,0.10555984752815309,MAP3K9,age_sex,~age + sex + condition
ENSG00000006451,697.905461938012,-0.08911270058329102,0.11675441337693919,-0.7632490970220759,0.44531485329152,0.7439953954949923,RALA,age_sex,~age + sex + condition
ENSG00000006453,35.04396500477913,0.15166919454919814,0.20052666880654696,0.7563542318429334,0.4494368409279834,0.7474523746767414,BAIAP2L1,age_sex,~age + sex + condition
ENSG00000006459,2403.3819500995096,-0.2557924633985614,0.1408130196917135,-1.8165398622838718,0.06928759891544149,0.33405969098544575,KDM7A,age_sex,~age + sex + condition
ENSG00000006468,315.2925729775711,0.48269796220331457,0.19688083646609109,2.4517264903354365,0.014217268169035464,0.1623061905967275,ETV1,age_sex,~age + sex + condition
ENSG00000006530,1086.0538241784059,0.10885645579941916,0.07817042870704079,1.39255288220793,0.16375503969445093,0.4858115309027095,AGK,age_sex,~age + sex + condition
ENSG00000006534,43.305958753544616,0.6858322034503824,0.24229197403248684,2.8306022359553067,0.004646046018419694,0.09316580799273554,ALDH3B1,age_sex,~age + sex + condition
ENSG00000006555,19.364770305827456,0.24326086266060654,0.3179516791347811,0.7650875231185277,0.4442194289563367,0.7433108732241871,TTC22,age_sex,~age + sex + condition
ENSG00000006576,773.011295746565,-0.1769562837426796,0.11375307327277084,-1.5556176079599402,0.11979904915259985,0.42548788596435233,PHTF2,age_sex,~age + sex + condition
ENSG00000006606,12.041236777165174,0.42833734361061326,0.4248438957115983,1.0082228977143792,0.3133474677474878,0.6420561967913,CCL26,age_sex,~age + sex + condition
ENSG00000006607,1894.105024411768,0.12789487472036565,0.08923571078952303,1.4332252591345025,0.15179347334078924,0.4702805179157633,FARP2,age_sex,~age + sex + condition
ENSG00000006611,568.8462687348557,0.608995885210433,0.1869258985262794,3.257953499283653,0.001122187932759539,0.045123042057162874,USH1C,age_sex,~age + sex + condition
ENSG00000006625,147.2371501343033,0.1068419067572534,0.16097202125982205,0.6637296712874208,0.5068633452506384,0.7822714326019453,GGCT,age_sex,~age + sex + condition
ENSG00000006634,140.37877515873362,-0.11480952409102953,0.14747940484734604,-0.778478352349383,0.4362870636712264,0.7380697524004892,DBF4,age_sex,~age + sex + condition
ENSG00000006638,6.9530785039129395,0.345229966296833,0.46282093368831045,0.7459255646576484,0.4557123811557442,1.0,TBXA2R,age_sex,~age + sex + condition
ENSG00000006652,1211.8009462865962,-0.05763012110749342,0.10556413430962026,-0.5459251997317945,0.585117355426515,0.8283645685160762,IFRD1,age_sex,~age + sex + condition
ENSG00000006695,550.5628710150615,0.14609200987977325,0.10046246259070675,1.4541949909685714,0.14589225335135245,0.4615420361061845,COX10,age_sex,~age + sex + condition
ENSG00000006704,3483.5556795094403,-0.16053237547772004,0.11242977082727118,-1.4278457947259375,0.15333624839663837,0.4722068770698399,GTF2IRD1,age_sex,~age + sex + condition
ENSG00000006712,685.700847027623,0.16885986840966266,0.1030542138847577,1.6385537480155188,0.10130623162364619,0.39562244008476044,PAF1,age_sex,~age + sex + condition
ENSG00000006715,2722.3999024424393,0.045112371947939635,0.05237175196901023,0.861387489473979,0.3890246640499504,0.7031396043055586,VPS41,age_sex,~age + sex + condition
ENSG00000006740,2727.1896367549316,-0.3617513980226354,0.15516153920126136,-2.331450176924351,0.019729634330805167,0.18889586793903482,ARHGAP44,age_sex,~age + sex + condition
ENSG00000006744,1664.1455637913114,0.0061089950288640725,0.0790306906054397,0.0772990212038409,0.93838566954538,0.9801473332922951,ELAC2,age_sex,~age + sex + condition
ENSG00000006747,132.07480360210545,-0.05561506420746603,0.41762740112082686,-0.13316909776084263,0.8940596495543897,0.9648936835461488,SCIN,age_sex,~age + sex + condition
ENSG00000006756,240.33322245519562,0.4572649988664858,0.20666359218937638,2.2126054909926784,0.02692485614115072,0.219769491404968,ARSD,age_sex,~age + sex + condition
ENSG00000006757,506.95006628686696,0.22798037672598445,0.14815027740160192,1.538845425904814,0.12384203700385871,0.4321124082710715,PNPLA4,age_sex,~age + sex + condition
ENSG00000006831,1643.4150208518793,0.13640735494300213,0.07460162851292737,1.8284769067657112,0.06747800842499706,0.33000929102177423,ADIPOR2,age_sex,~age + sex + condition
ENSG00000006837,136.22342134734305,-0.33989074933385993,0.12893199770502992,-2.6362016829325836,0.008383988361092363,0.12479701901104709,CDKL3,age_sex,~age + sex + condition
ENSG00000007001,30.437967626281136,-0.5089978944359981,0.36081290049889997,-1.4106976045817683,0.15833379760303357,0.4792707789387643,UPP2,age_sex,~age + sex + condition
ENSG00000007047,3051.273550000472,-0.1447621957717484,0.08301448896507693,-1.7438184294870247,0.08119075582209578,0.35772908759402755,MARK4,age_sex,~age + sex + condition
ENSG00000007062,16067.918567402206,0.11920086691874247,0.2022691386203752,0.589318112153838,0.5556478970570445,0.8104128913286033,PROM1,age_sex,~age + sex + condition
ENSG00000007080,585.9929446372747,0.2105631361683804,0.13917751066438672,1.5129106359441453,0.1303023598857659,0.442320823247842,CCDC124,age_sex,~age + sex + condition
ENSG00000007129,17.206590582336368,-1.2895607952003627,0.39500741391994776,-3.2646495983533748,0.0010959956933532862,0.0445353910137263,CEACAM21,age_sex,~age + sex + condition
ENSG00000007168,10996.673610593529,-0.291141236207412,0.1276884012117678,-2.280091483991267,0.022602263203381694,0.20280783377144918,PAFAH1B1,age_sex,~age + sex + condition
ENSG00000007171,46.610713158156486,-0.9057914633809426,0.32886720367637146,-2.754277268317413,0.005882191212214014,0.10508562724540747,NOS2,age_sex,~age + sex + condition
ENSG00000007174,733.1100307090401,0.09976104334400579,0.256731905555477,0.38858062120544856,0.697586404396293,0.8837520790035459,DNAH9,age_sex,~age + sex + condition
ENSG00000007202,6477.752352148287,-0.008158487823091665,0.07447002562997113,-0.10955398167350985,0.9127631081969391,0.9718007595944498,BLTP2,age_sex,~age + sex + condition
ENSG00000007216,176.28963465500743,-0.39046072606207954,0.32348743626944465,-1.2070352115216318,0.22741858381007707,0.5623193190082626,SLC13A2,age_sex,~age + sex + condition
ENSG00000007237,5324.191341364761,0.015896780656914748,0.25280864109011253,0.0628806855191647,0.9498615151262136,0.9841182598262564,GAS7,age_sex,~age + sex + condition
ENSG00000007255,229.9338475630265,-0.004607672793959649,0.10059474806209244,-0.04580430770715333,0.9634662253625585,0.9878207496476448,TRAPPC6A,age_sex,~age + sex + condition
ENSG00000007264,145.37169598126886,0.6734170555885727,0.18272509234361417,3.685410946856786,0.00022833391275678573,0.018788263510655573,MATK,age_sex,~age + sex + condition
ENSG00000007341,856.0632397695499,0.10619383707296176,0.07781324277106012,1.3647270476235285,0.17233885523260994,0.4958476203924151,ST7L,age_sex,~age + sex + condition
ENSG00000007350,61.446333820475935,0.10438849410439756,0.22165095907381543,0.4709589100836397,0.6376700780956146,0.8536272368208827,TKTL1,age_sex,~age + sex + condition
ENSG00000007372,7735.709815234771,-0.07956747044033882,0.141844482064052,-0.5609486480017526,0.574832544827143,0.8224828821241452,PAX6,age_sex,~age + sex + condition
ENSG00000007376,596.2134979617094,0.0950906882674595,0.18783927628775418,0.5062343198223809,0.6126921648435457,0.8421742908451134,RPUSD1,age_sex,~age + sex + condition
ENSG00000007384,266.3957000800199,0.18979123465904568,0.1627857391748557,1.1658959539151161,0.24365651507004027,0.5794910953196545,RHBDF1,age_sex,~age + sex + condition
ENSG00000007392,2267.087056440959,-0.2838184747033804,0.10757768384830578,-2.6382653404547174,0.008333135082810205,0.12479701901104709,LUC7L,age_sex,~age + sex + condition
ENSG00000007402,1608.8308471404764,-0.20102703173776235,0.08950391538506161,-2.2460138293716945,0.024703122111538908,0.21224979242978712,CACNA2D2,age_sex,~age + sex + condition
ENSG00000007516,313.9576804589552,0.032703890036770794,0.15450674660292965,0.21166642076036493,0.8323672868516048,0.9423480476743135,BAIAP3,age_sex,~age + sex + condition
ENSG00000007520,458.20467865328465,0.34753289617560124,0.11898357126261982,2.9208477480351362,0.003490803755998387,0.07911574092180235,TSR3,age_sex,~age + sex + condition
ENSG00000007541,1271.627926431032,0.19770461283770455,0.09430080818866794,2.096531478735116,0.03603507050601308,0.25079974259871307,PIGQ,age_sex,~age + sex + condition
ENSG00000007545,980.1656698364562,0.00011655177943732903,0.08798421194784119,0.0013246897012207516,0.9989430508486643,0.9993762062778763,CRAMP1,age_sex,~age + sex + condition
