Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,gene_type
ENSG00000290784.1,1.104295143246634,0.0297167537114311,2.032247801640516,0.014622603447986255,0.9883332662361265,0.9992961935682126,ENSG00000290784,lncRNA
ENSG00000177757.2,2.786973284493311,-0.6842142977793646,1.5460721183398978,-0.44255005291347144,0.6580912188569501,0.9992961935682126,FAM87B,lncRNA
ENSG00000225880.6,3.805353654064796,0.21608834820828107,1.1436723526268198,0.188942530360171,0.8501378594654238,0.9992961935682126,LINC00115,lncRNA
ENSG00000228794.12,165.20267833324903,-0.027251748348101436,0.7152279030130382,-0.0381021884539153,0.9696062064449094,0.9992961935682126,LINC01128,lncRNA
ENSG00000288531.1,2.668881293823553,-2.223989989123413,1.5269947867705105,-1.456448973101604,0.14526854578422427,0.9992961935682126,ENSG00000288531,lncRNA
ENSG00000230368.2,0.41260740779908023,0.8159867117328836,3.2177788379631758,0.2535869470287758,0.7998146818376353,0.9992961935682126,FAM41C,lncRNA
ENSG00000234711.1,0.1375358025996934,-0.00919870559687323,3.293604993563903,-0.0027928988493910465,0.997771592025223,0.9992961935682126,TUBB8P11,unprocessed_pseudogene
ENSG00000230699.2,0.1400437038558816,-0.28229328497529016,2.5421943103795863,-0.1110431581971166,0.9115821230419487,0.9992961935682126,ENSG00000230699,lncRNA
ENSG00000223764.2,0.1604174106253127,0.28024418568431947,3.1942962270033375,0.08773268531429369,0.9300891406530118,0.9992961935682126,LINC02593,lncRNA
ENSG00000187634.13,0.036001967328621515,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,SAMD11,protein_coding
ENSG00000188976.11,862.3380041672567,0.2256440493512515,0.38430195094886266,0.5871530154716206,0.5571009444447048,0.9992961935682126,NOC2L,protein_coding
ENSG00000187961.15,11.189009736111048,0.19971121319908589,1.4219481155886626,0.14044901569169335,0.888305232689318,0.9992961935682126,KLHL17,protein_coding
ENSG00000187583.11,1.1092255352244849,1.7524789721119456,2.5220843506769204,0.6948534340818479,0.4871471575801616,0.9992961935682126,PLEKHN1,protein_coding
ENSG00000187642.10,0.1375358025996934,-0.00919870559687323,3.293604993563903,-0.0027928988493910465,0.997771592025223,0.9992961935682126,PERM1,protein_coding
ENSG00000272512.1,0.18699429481876062,1.365638704238652,2.574096841275135,0.5305312070396516,0.5957436779804168,0.9992961935682126,ENSG00000272512,lncRNA
ENSG00000188290.11,1.7180340783893029,3.1965624309480556,3.012451307552752,1.0611167134664397,0.2886368631968833,0.9992961935682126,HES4,protein_coding
ENSG00000187608.10,1328.1624522423929,2.5207558274903685,0.7010713352689456,3.5955767989335268,0.0003236736207194368,0.050382922231496055,ISG15,protein_coding
ENSG00000188157.15,38.77265114655718,1.1398180851913977,1.0016926155320038,1.1378920713976062,0.2551655523865852,0.9992961935682126,AGRN,protein_coding
ENSG00000291156.1,0.0,0.0,0.0,0.0,,,ENSG00000291156,lncRNA
ENSG00000273443.1,0.23471482687089096,1.5700314614827342,3.175650727243535,0.49439676977496877,0.6210259948434043,0.9992961935682126,ENSG00000273443,lncRNA
ENSG00000217801.13,0.16235734882164832,1.1936615392585783,3.194161335425134,0.3737010795353909,0.7086267220755402,0.9992961935682126,ENSG00000217801,transcribed_unprocessed_pseudogene
ENSG00000237330.3,0.5501432103987736,2.0643351412140496,3.1572655971346792,0.6538363902889578,0.5132172188206339,0.9992961935682126,RNF223,protein_coding
ENSG00000131591.18,56.406648998217506,0.45173778402860043,1.3575987368584863,0.3327476460930803,0.7393247805745481,0.9992961935682126,C1orf159,protein_coding
ENSG00000285812.1,0.1375358025996934,-0.00919870559687323,3.293604993563903,-0.0027928988493910465,0.997771592025223,0.9992961935682126,ENSG00000285812,lncRNA
ENSG00000223823.1,0.6690423051666976,0.9913443667255823,2.4284055788861285,0.4082284999445177,0.6831059263754775,0.9992961935682126,LINC01342,lncRNA
ENSG00000205231.1,0.18151738740258144,-1.021235183684302,3.2702115235080855,-0.312284137078932,0.7548245944518103,0.9992961935682126,TTLL10-AS1,lncRNA
ENSG00000162571.14,0.03628400571947659,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,TTLL10,protein_coding
ENSG00000186891.14,8.027981578482104,1.2918556705343498,2.36464484789429,0.5463212252295493,0.5848451486572528,0.9992961935682126,TNFRSF18,protein_coding
ENSG00000186827.12,10.579121120340456,0.748497272366918,1.7537230052586537,0.4268047292089456,0.6695215616240004,0.9992961935682126,TNFRSF4,protein_coding
ENSG00000078808.20,2815.3555090739824,0.6506773874437392,0.352639898923424,1.845160996898522,0.06501412230339457,0.8835874746337281,SDF4,protein_coding
ENSG00000176022.7,704.3385622585021,0.5610566315529864,0.8791487802435403,0.6381816640837099,0.5233554316318769,0.9992961935682126,B3GALT6,protein_coding
ENSG00000184163.3,0.0,0.0,0.0,0.0,,,C1QTNF12,protein_coding
ENSG00000260179.1,0.07985225388410988,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,ENSG00000260179,lncRNA
ENSG00000160087.21,786.8345996930157,-0.47109378791581824,0.53354563182158,-0.8829493858050252,0.3772636188324443,0.9992961935682126,UBE2J2,protein_coding
ENSG00000230415.1,0.032471469764329665,-0.00919870559687323,3.293604993563903,-0.0027928988493910465,0.997771592025223,0.9992961935682126,LINC01786,lncRNA
ENSG00000162572.21,0.4804123149531642,2.0929726539684523,3.1066511298007575,0.6737070132823969,0.5004976021991745,0.9992961935682126,SCNN1D,protein_coding
ENSG00000131584.19,199.7148616171443,0.7467446035506092,1.0657135578789472,0.7006991682050374,0.4834907752687758,0.9992961935682126,ACAP3,protein_coding
ENSG00000169972.12,107.0133808016854,1.5672640482939404,0.9082553523195724,1.725576451921082,0.08442363878466833,0.9783078022812001,PUSL1,protein_coding
ENSG00000127054.22,674.0383614691035,-0.06641605728770882,0.6047332717544469,-0.10982702687256338,0.9125465563521329,0.9992961935682126,INTS11,protein_coding
ENSG00000240731.1,1.066137544237725,0.5908567257571973,2.1864378642455584,0.2702371448186914,0.7869778179321473,0.9992961935682126,ENSG00000240731,lncRNA
ENSG00000224051.7,143.02413758970897,-0.019790524746960084,0.8745435769965775,-0.022629546734453384,0.9819457749729922,0.9992961935682126,CPTP,protein_coding
ENSG00000169962.5,0.5931333072708844,0.7185920704105025,1.98555000228873,0.36191084061453316,0.7174186586737064,0.9992961935682126,TAS1R3,protein_coding
ENSG00000107404.21,34.293225312442914,-0.1783296845691491,1.364573766162217,-0.13068526523904295,0.8960242890057502,0.9992961935682126,DVL1,protein_coding
ENSG00000162576.17,0.24567918115124243,-1.945703850715291,3.2089622122280805,-0.6063342981419308,0.544292787579626,0.9992961935682126,MXRA8,protein_coding
ENSG00000175756.14,1270.9640067740688,0.8442755424133102,0.32778035785411985,2.5757356174132275,0.010002709681826443,0.35873096977758,AURKAIP1,protein_coding
ENSG00000221978.13,487.19199939795317,-0.39262092410694704,0.6823811910694925,-0.5753689129262111,0.5650418239906476,0.9992961935682126,CCNL2,protein_coding
ENSG00000224870.9,160.95538087770439,-0.4728887240093316,1.098513547334229,-0.43048055725566087,0.6668461069001452,0.9992961935682126,MRPL20-AS1,lncRNA
ENSG00000242485.6,1029.5689448841758,0.3152077882045761,0.2077337377953389,1.5173644471516783,0.12917469500875586,0.9992961935682126,MRPL20,protein_coding
ENSG00000272455.1,1.3251841399592201,-0.722615537173805,1.8323242448684056,-0.39437099585270297,0.6933071542040798,0.9992961935682126,MRPL20-DT,lncRNA
ENSG00000235098.9,27.595211926011437,0.03265359918128923,1.4521056699090455,0.022487068164491454,0.9820594275028423,0.9992961935682126,ANKRD65,protein_coding
ENSG00000225905.1,0.1574418076556194,1.161741337574851,3.195945928506202,0.3635046911190558,0.7162279092421455,0.9992961935682126,ANKRD65-AS1,lncRNA
ENSG00000205116.4,0.0859083405740918,-0.690467450952848,3.3025215978787705,-0.20907280406473022,0.8343914047537625,0.9992961935682126,TMEM88B,protein_coding
ENSG00000179403.12,33.308677742210094,-2.4663349765438602,1.4696403450564535,-1.678189486863278,0.09331011346177848,0.9992961935682126,VWA1,protein_coding
ENSG00000215915.10,8.840751817120266,1.9960936885592429,1.7057924241060767,1.1701855749566359,0.2419262965603468,0.9992961935682126,ATAD3C,protein_coding
ENSG00000160072.20,66.94711461650316,0.8264153299128415,0.9641790802828059,0.8571180881361204,0.39137962556746786,0.9992961935682126,ATAD3B,protein_coding
ENSG00000290916.1,0.7955588294218422,-2.3712859006071234,2.4502596982748948,-0.967769213310992,0.3331596425819422,0.9992961935682126,ENSG00000290916,lncRNA
ENSG00000197785.14,211.27124993524228,-0.062199395887048634,0.7159190371556485,-0.08688048879684397,0.930766508552726,0.9992961935682126,ATAD3A,protein_coding
ENSG00000205090.9,0.12009759211477083,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,TMEM240,protein_coding
ENSG00000160075.12,2485.7370210573317,0.394810094709604,0.32345514462678726,1.220602303806756,0.2222366336454653,0.9992961935682126,SSU72,protein_coding
ENSG00000215014.5,67.230922006025,1.1694742836579155,1.2779237982773042,0.9151361647966935,0.3601201514098804,0.9992961935682126,ENSG00000215014,lncRNA
ENSG00000228594.4,144.3694047380938,-0.6906748976279399,1.237858295974299,-0.557959582186522,0.5768719839705616,0.9992961935682126,FNDC10,protein_coding
ENSG00000286989.1,3.5423292745008177,5.05260120332419,2.205732442314651,2.2906682181371427,0.021982610122153468,0.5390903995849057,ENSG00000286989,lncRNA
ENSG00000272106.1,37.38877349507846,0.7189920326261672,1.5268316350026088,0.47090459494241405,0.63770886657663,0.9992961935682126,ENSG00000272106,lncRNA
ENSG00000197530.13,109.02417016243596,-0.29703820150336235,1.1779582881737476,-0.2521635990726605,0.8009146128134945,0.9992961935682126,MIB2,protein_coding
ENSG00000189409.14,0.24505743835812263,1.6636132918061637,3.1717028461454952,0.5245173878214721,0.5999187292632788,0.9992961935682126,MMP23B,protein_coding
ENSG00000248333.9,247.819107711511,0.18686262058880168,0.3660784847963473,0.5104441488626544,0.6097403335654021,0.9992961935682126,CDK11B,protein_coding
ENSG00000189339.12,200.5818332646162,0.721108956107337,1.1501714734421944,0.6269577821724499,0.5306869093414752,0.9992961935682126,SLC35E2B,protein_coding
ENSG00000269737.2,0.20247874212835273,0.732513664104478,3.2238026681379655,0.22722037900898265,0.820252381936851,0.9992961935682126,ENSG00000269737,transcribed_processed_pseudogene
ENSG00000215914.4,0.03148836153112388,-0.00919870559687323,3.293604993563903,-0.0027928988493910465,0.997771592025223,0.9992961935682126,MMP23A,unprocessed_pseudogene
ENSG00000008128.23,27.603515866598027,-0.6917027141032009,0.9349872024596438,-0.7397991248260496,0.459421890138597,0.9992961935682126,CDK11A,protein_coding
ENSG00000268575.1,10.320336434681803,-1.5846397436715025,1.1328806939093088,-1.3987701901806429,0.16188190820524584,0.9992961935682126,ENSG00000268575,lncRNA
ENSG00000227775.3,5.578309090267474,1.3776255827400514,1.170070203762728,1.1773871160122393,0.23904102994538157,0.9992961935682126,ENSG00000227775,transcribed_processed_pseudogene
ENSG00000290854.1,8.88169586759266,0.561709237315907,1.219934270492703,0.46044221471788466,0.6451988396551434,0.9992961935682126,ENSG00000290854,lncRNA
ENSG00000008130.15,835.6987466677955,1.024039131070951,1.0352850758786731,0.9891373448050746,0.32259594828244975,0.9992961935682126,NADK,protein_coding
ENSG00000078369.19,3984.608732313943,-0.5972004347847081,0.5809832278369678,-1.0279133822986903,0.3039905740038278,0.9992961935682126,GNB1,protein_coding
ENSG00000231050.3,0.31783294001085616,2.013638593398327,3.1588905062741177,0.6374512156717312,0.523830977023009,0.9992961935682126,GNB1-DT,lncRNA
ENSG00000178821.13,0.05867870671772274,-0.00919870559687323,3.293604993563903,-0.0027928988493910465,0.997771592025223,0.9992961935682126,TMEM52,protein_coding
ENSG00000142609.20,1.0272313061055312,2.5155150370931953,2.12683406654458,1.1827509614702083,0.23690786065439484,0.9992961935682126,CFAP74,protein_coding
ENSG00000233542.2,0.22344414317378522,-0.3297961653381809,3.254658937385358,-0.10133048398709446,0.9192881180063699,0.9992961935682126,ENSG00000233542,lncRNA
ENSG00000187730.9,0.782051650639657,-0.9814356075982846,2.4786637333326693,-0.3959535109180391,0.6921393241747276,0.9992961935682126,GABRD,protein_coding
ENSG00000226969.1,0.2173880564838033,-0.32979616533817946,3.2546589373853587,-0.101330483987094,0.9192881180063703,0.9992961935682126,PRKCZ-DT,lncRNA
ENSG00000067606.17,57.552954842094316,-2.2991771453851135,1.522360763142886,-1.5102708904809818,0.13097431630005374,0.9992961935682126,PRKCZ,protein_coding
ENSG00000271806.1,0.10542407647692806,-1.0212351836843028,3.2702115235080855,-0.3122841370789322,0.75482459445181,0.9992961935682126,ENSG00000271806,lncRNA
ENSG00000182873.5,0.5739406589400746,1.6714278937406144,1.8878289145424594,0.885370427831225,0.37595687651368503,0.9992961935682126,PRKCZ-AS1,lncRNA
ENSG00000162585.17,369.220146847191,1.0027935254404465,0.5575187947072976,1.7986721433614128,0.07207055791682897,0.9243078327290628,FAAP20,protein_coding
ENSG00000234396.3,0.03628400571947659,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,ENSG00000234396,lncRNA
ENSG00000157933.11,131.78071401990917,0.1486656893408739,0.8529307849535641,0.17429982826680088,0.8616298342013741,0.9992961935682126,SKI,protein_coding
ENSG00000287356.1,0.3955516373419514,0.10896333240748435,2.7927352331666477,0.039016707030953376,0.9688770684711233,0.9992961935682126,ENSG00000287356,lncRNA
ENSG00000116151.14,21.238022554341956,-1.3133276051165603,1.1221133533475527,-1.1704054685728198,0.2418378360085205,0.9992961935682126,MORN1,protein_coding
ENSG00000269896.2,1.4296080676158704,-4.283105785171973,2.1377029428855887,-2.0036019501336333,0.045112716799115965,0.7604577681131758,ENSG00000269896,transcribed_processed_pseudogene
ENSG00000272420.1,0.036001967328621515,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,ENSG00000272420,lncRNA
ENSG00000157916.20,2683.79425943436,0.5011437015524973,0.30449440072274997,1.6458223874165803,0.09980033169425838,0.9992961935682126,RER1,protein_coding
ENSG00000157911.11,233.59967470874605,1.1341243482695882,0.7966598761568692,1.4235991823018201,0.15456253269866285,0.9992961935682126,PEX10,protein_coding
ENSG00000149527.18,0.0776585985351238,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,PLCH2,protein_coding
ENSG00000215912.13,0.0,0.0,0.0,0.0,,,TTC34,protein_coding
ENSG00000287396.1,0.04400428118911746,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,ENSG00000287396,lncRNA
ENSG00000231630.1,0.18154008378881084,-0.32979616533817946,3.2546589373853587,-0.101330483987094,0.9192881180063703,0.9992961935682126,ENSG00000231630,lncRNA
ENSG00000284745.1,0.15646492826177474,-0.32979616533817946,3.2546589373853587,-0.101330483987094,0.9192881180063703,0.9992961935682126,ENSG00000284745,lncRNA
ENSG00000169717.7,0.11992581783773802,0.03087304260120051,2.5157504492037255,0.012271901853767853,0.990208684741127,0.9992961935682126,ACTRT2,protein_coding
ENSG00000177133.14,1.198338439810963,2.7688820916567565,3.0310576991850846,0.9135035906446732,0.3609777460086606,0.9992961935682126,PRDM16-DT,lncRNA
ENSG00000142611.17,0.7516259599200277,-0.23277151268301652,1.6620920624940005,-0.14004730419910585,0.88862261529955,0.9992961935682126,PRDM16,protein_coding
ENSG00000279839.1,0.12428542900160658,-0.32979616533817946,3.2546589373853587,-0.101330483987094,0.9192881180063703,0.9992961935682126,ENSG00000279839,TEC
ENSG00000272235.1,0.4499965089044325,-1.398540394259665,2.7845320460655736,-0.5022532946732445,0.6154893583841754,0.9992961935682126,ENSG00000272235,lncRNA
ENSG00000287828.1,2.020815220327279,-1.8960321154971516,2.6911528858178175,-0.7045426982201958,0.481094869222105,0.9992961935682126,ENSG00000287828,lncRNA
ENSG00000286518.1,1.1365704265170238,3.3238529798999163,3.085346270164445,1.0773030606132774,0.2813448954221257,0.9992961935682126,ENSG00000286518,lncRNA
ENSG00000130762.15,0.3897153691059765,-0.27977822240565864,1.5103112626939335,-0.1852454055772714,0.8530365568350599,0.9992961935682126,ARHGEF16,protein_coding
ENSG00000162591.17,16.3914592241472,1.0036977481925387,2.085535759398269,0.4812661416470421,0.6303273577155497,0.9992961935682126,MEGF6,protein_coding
ENSG00000238260.3,0.4944717600938854,0.5859571285444757,1.810597437077103,0.3236263989693934,0.7462208991915744,0.9992961935682126,ENSG00000238260,lncRNA
ENSG00000158109.15,661.933911786857,-0.4109750484484795,0.8951704025236545,-0.45910258794288017,0.6461604983358108,0.9992961935682126,TPRG1L,protein_coding
ENSG00000116213.16,349.6512032522189,-0.6113759483163491,0.9475569452297796,-0.6452128828712161,0.5187892387031435,0.9992961935682126,WRAP73,protein_coding
ENSG00000078900.15,3.627871170879335,-0.8178543941871335,1.1744255975182678,-0.6963867237868271,0.4861866750537921,0.9992961935682126,TP73,protein_coding
ENSG00000227589.1,0.9697248252570456,0.819817381791297,2.587764078576235,0.3168053025306516,0.7513913404726078,0.9992961935682126,TP73-AS3,lncRNA
ENSG00000227372.12,319.69541218213584,-1.8644708855579883,1.2552050115200495,-1.4853915244491573,0.13744013952812673,0.9992961935682126,TP73-AS1,transcribed_unitary_pseudogene
ENSG00000162592.10,1.1378661269298873,-2.76309805474755,2.1726663466598612,-1.271754431597556,0.2034603841724968,0.9992961935682126,CCDC27,protein_coding
ENSG00000235169.11,3.2589379444035664,-0.6371746279543508,1.0230225857567996,-0.6228353477484462,0.5333927272230848,0.9992961935682126,SMIM1,protein_coding
ENSG00000130764.10,615.6468321980906,-0.5176573717602888,0.9613244912639344,-0.5384834948703752,0.5902432969075865,0.9992961935682126,LRRC47,protein_coding
ENSG00000266075.2,0.1739031387466973,0.3514725800177945,3.255667591809622,0.10795714553353185,0.9140296863736469,0.9992961935682126,RN7SL574P,misc_RNA
ENSG00000272153.1,0.39771387095996713,-2.5096799117662165,3.186185604638773,-0.7876753658394444,0.43088661838144415,0.9992961935682126,ENSG00000272153,lncRNA
ENSG00000116198.14,401.2624461724051,0.13659818531585444,0.8612147758161899,0.15861105632610367,0.8739753173864886,0.9992961935682126,CEP104,protein_coding
ENSG00000169598.17,85.00947506944067,-1.604809220680113,1.28270345037608,-1.2511147609446236,0.2108926108729886,0.9992961935682126,DFFB,protein_coding
ENSG00000198912.12,480.3097015860271,0.32898927135805583,0.7855417421049407,0.4188055882001826,0.6753582204761471,0.9992961935682126,C1orf174,protein_coding
ENSG00000236423.8,1.6576521722915387,-2.414088218154934,1.4302950802034435,-1.6878252967293692,0.09144477009081214,0.9992961935682126,LINC01134,lncRNA
ENSG00000233304.7,0.30653506258452756,-1.582429946218229,2.724770152194508,-0.5807572227491381,0.561404089315394,0.9992961935682126,LINC01346,lncRNA
ENSG00000226374.3,0.19940295184491322,-0.6605639827219902,3.2218689285050646,-0.20502509486892426,0.8375525186068424,0.9992961935682126,LINC01345,lncRNA
ENSG00000284703.1,0.51649793650699,-0.5907908652961215,1.8813416851397164,-0.3140263514930021,0.7535010247770377,0.9992961935682126,ENSG00000284703,lncRNA
ENSG00000229280.1,0.18151738740258144,-1.021235183684302,3.2702115235080855,-0.312284137078932,0.7548245944518103,0.9992961935682126,EEF1DP6,processed_pseudogene
ENSG00000235054.4,0.37428388748164637,-0.9108183343653481,1.744205233696546,-0.5221967671975297,0.6015333366603983,0.9992961935682126,LINC01777,lncRNA
ENSG00000284694.1,0.05867870671772274,-0.00919870559687323,3.293604993563903,-0.0027928988493910465,0.997771592025223,0.9992961935682126,ENSG00000284694,lncRNA
ENSG00000227169.2,0.09496271243719934,-0.32979616533817946,3.2546589373853587,-0.101330483987094,0.9192881180063703,0.9992961935682126,ENSG00000227169,lncRNA
ENSG00000232596.3,0.12385653507322734,-1.021235183684302,3.2702115235080855,-0.312284137078932,0.7548245944518103,0.9992961935682126,LINC01646,lncRNA
ENSG00000196581.11,16.5247799343219,2.781750227566525,1.6736983552759999,1.662037976435606,0.09650516023645794,0.9992961935682126,AJAP1,protein_coding
ENSG00000287586.1,0.03102502584239723,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,ENSG00000287586,lncRNA
ENSG00000284739.1,0.19621450931741613,0.3514725800177945,3.255667591809622,0.10795714553353185,0.9140296863736469,0.9992961935682126,ENSG00000284739,lncRNA
ENSG00000284674.1,0.31907588638850426,0.030875120276489046,3.216262200407605,0.009599690060274365,0.9923406731522589,0.9992961935682126,LINC02781,lncRNA
ENSG00000231510.1,0.3742478447772919,-2.3594944703462626,2.808914466197857,-0.8400022495309626,0.4009071252379256,0.9992961935682126,LINC02782,lncRNA
ENSG00000284616.1,0.03628400571947659,-0.6904674509528472,3.3025215978787705,-0.20907280406472997,0.8343914047537626,0.9992961935682126,ENSG00000284616,lncRNA
ENSG00000284692.2,0.24179322045527402,0.04130571134030008,2.603610676357334,0.015864780289689923,0.9873422677219715,0.9992961935682126,ENSG00000284692,lncRNA
ENSG00000284666.1,0.6004879605738542,-2.9535192998262607,3.1733920856482336,-0.930713640203379,0.35200171197696206,0.9992961935682126,ENSG00000284666,lncRNA
ENSG00000260972.1,0.2455194147974686,-1.7685006353881048,2.6413558920594764,-0.6695427301957395,0.5031493325760553,0.9992961935682126,ENSG00000260972,lncRNA
ENSG00000236948.2,0.2750716051993868,0.3514725800177945,3.255667591809622,0.10795714553353185,0.9140296863736469,0.9992961935682126,ENSG00000236948,lncRNA
ENSG00000289893.1,0.23375815797851615,-1.3764026120904442,2.605297342747145,-0.528309221948195,0.5972847319824437,0.9992961935682126,ENSG00000289893,lncRNA
ENSG00000131697.18,55.32426959143049,-0.5608921586100959,1.4917669876500206,-0.3759918025090962,0.7069229902970242,0.9992961935682126,NPHP4,protein_coding
ENSG00000069424.16,703.2704701261015,0.6808238188713441,0.7321107193609119,0.9299465242984857,0.35239877281668996,0.9992961935682126,KCNAB2,protein_coding
ENSG00000116254.18,0.7886512115303654,-0.5790435545276282,1.510553716512736,-0.38333198495211945,0.7014736266079576,0.9992961935682126,CHD5,protein_coding
ENSG00000116251.11,496.71088292355637,-0.6642155875667144,0.41871826245907245,-1.5863067057688653,0.11266975188107836,0.9992961935682126,RPL22,protein_coding
ENSG00000158286.13,12.47291967850632,-0.9982828876023129,1.7281933265158003,-0.577645378144669,0.5635035636085215,0.9992961935682126,RNF207,protein_coding
ENSG00000116237.16,865.2554951945513,-0.2560991625069715,0.635976725108795,-0.4026863757681718,0.6871789578799787,0.9992961935682126,ICMT,protein_coding
ENSG00000225077.3,2.540860114818485,0.9745024793608484,1.5275452124239204,0.6379532804888312,0.5235040928845066,0.9992961935682126,ICMT-DT,lncRNA
ENSG00000158292.7,9.352279586700067,-2.7684113623293127,1.797167693289486,-1.540430185044162,0.12345552836590254,0.9992961935682126,GPR153,protein_coding
ENSG00000097021.20,106.587052811837,0.279996083717392,1.6006166414238658,0.17493013409401703,0.8611345317558197,0.9992961935682126,ACOT7,protein_coding
ENSG00000271746.1,1.8236998178818122,4.430627915011392,3.087970846140178,1.4348023785747441,0.15134341993129008,0.9992961935682126,ENSG00000271746,lncRNA
ENSG00000069812.11,0.12428542900160658,-0.32979616533817946,3.2546589373853587,-0.101330483987094,0.9192881180063703,0.9992961935682126,HES2,protein_coding
ENSG00000187017.18,0.7330335279313787,2.0893036626350683,1.6696932874161823,1.251309853361287,0.21082145193720903,0.9992961935682126,ESPN,protein_coding
