Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,gene_type
ENSG00000272512.1,0.18711587477990566,1.3594434305220577,2.57401793290961,0.5281406213768582,0.5974017385769886,0.9982701381143589,ENSG00000272512,lncRNA
ENSG00000188290.11,1.7187521207784766,3.194238623548547,3.0126229379561544,1.060284904328454,0.28901500473349184,0.9982701381143589,HES4,protein_coding
ENSG00000187608.10,1329.4325068972191,2.5157569658190315,0.7018152734420602,3.5846426560090032,0.000337540032452821,0.05085825954323793,ISG15,protein_coding
ENSG00000188157.15,38.83797896014153,1.1374634739939489,1.0020272875112612,1.1351621738955542,0.25630737509331125,0.9982701381143589,AGRN,protein_coding
ENSG00000291156.1,0.0,0.0,0.0,0.0,,,ENSG00000291156,lncRNA
ENSG00000273443.1,0.23588743922792557,1.5680336987418737,3.1753792670176715,0.4938098938381547,0.6214404451299782,0.9982701381143589,ENSG00000273443,lncRNA
ENSG00000217801.13,0.1622590624883353,1.1860761276222382,3.1941149838132437,0.37133169395369103,0.7103904944150329,0.9982701381143589,ENSG00000217801,transcribed_unprocessed_pseudogene
ENSG00000237330.3,0.5409225191300929,2.041812736094358,3.1577336676080265,0.6466070134537422,0.5178863177322293,0.9982701381143589,RNF223,protein_coding
ENSG00000131591.18,56.442746030466466,0.4499417823712936,1.3573877947779027,0.3314762252189792,0.7402847964018473,0.9982701381143589,C1orf159,protein_coding
ENSG00000285812.1,0.13523062978252323,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,ENSG00000285812,lncRNA
ENSG00000223823.1,0.6635237157159407,0.9812715767288855,2.424829108110672,0.4046765907942487,0.6857152515144296,0.9982701381143589,LINC01342,lncRNA
ENSG00000205231.1,0.18259345648001274,-1.0290874251417437,3.2700526370172702,-0.3147005688814876,0.7529890122807824,0.9982701381143589,TTLL10-AS1,lncRNA
ENSG00000162571.14,0.0362971215519033,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,TTLL10,protein_coding
ENSG00000186891.14,8.031383762475002,1.288653759629406,2.3644933065692495,0.5450020755183157,0.5857520901375443,0.9982701381143589,TNFRSF18,protein_coding
ENSG00000186827.12,10.573387429773403,0.7465418919416091,1.7530607437896732,0.4258505557130751,0.6702167455855138,0.9982701381143589,TNFRSF4,protein_coding
ENSG00000078808.20,2812.537426007911,0.6386204949970106,0.3505920245237111,1.8215488383245286,0.06852346987422372,0.9085143026327399,SDF4,protein_coding
ENSG00000176022.7,702.5481649069266,0.5475829930673923,0.8776152784103982,0.623944234493291,0.5326642086948943,0.9982701381143589,B3GALT6,protein_coding
ENSG00000184163.3,0.0,0.0,0.0,0.0,,,C1QTNF12,protein_coding
ENSG00000260179.1,0.0804312272526977,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,ENSG00000260179,lncRNA
ENSG00000160087.21,788.4500874178258,-0.476152262488288,0.5340965161576785,-0.8915097703946006,0.37265575232500503,0.9982701381143589,UBE2J2,protein_coding
ENSG00000230415.1,0.03245181249766706,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,LINC01786,lncRNA
ENSG00000162572.21,0.4801466123186782,2.084513989520973,3.1066786381531664,0.6709783123111048,0.5022343457035983,0.9982701381143589,SCNN1D,protein_coding
ENSG00000131584.19,199.97517939065412,0.7461984835797232,1.0657380209262417,0.7001706506925557,0.48382073811179205,0.9982701381143589,ACAP3,protein_coding
ENSG00000169972.12,107.20366030839361,1.5675067481063654,0.9084953114241867,1.7253878235751057,0.08445760420649948,0.9810285159396286,PUSL1,protein_coding
ENSG00000127054.22,675.4740413843904,-0.06926214068139162,0.6055395352437276,-0.11438087300693563,0.9089358756074293,0.9982701381143589,INTS11,protein_coding
ENSG00000240731.1,1.0689232913963944,0.5819774031990703,2.1871217877097684,0.2660928195537225,0.7901677248812111,0.9982701381143589,ENSG00000240731,lncRNA
ENSG00000224051.7,143.16971691082216,-0.022879527373285594,0.8738177431842094,-0.026183409013774587,0.9791110490355017,0.9982701381143589,CPTP,protein_coding
ENSG00000169962.5,0.5863573770741922,0.708153116899023,1.980960476352504,0.3574796798585951,0.7207327357162947,0.9982701381143589,TAS1R3,protein_coding
ENSG00000107404.21,34.33410780965865,-0.17884944418494075,1.3645063792836611,-0.1310726332249419,0.8957178498873515,0.9982701381143589,DVL1,protein_coding
ENSG00000162576.17,0.24678470483382273,-1.9548685556902856,3.2087362638834476,-0.6092331668681179,0.5423698991225687,0.9982701381143589,MXRA8,protein_coding
ENSG00000175756.14,1269.0312529065297,0.8325973533766976,0.32502236281750585,2.5616617458540407,0.010417272148452181,0.36696770267394746,AURKAIP1,protein_coding
ENSG00000221978.13,488.2188054892978,-0.39645765813274764,0.6828441034430418,-0.5805976153762269,0.5615116798197421,0.9982701381143589,CCNL2,protein_coding
ENSG00000224870.9,161.55326752763105,-0.475449701940592,1.0995347103972528,-0.432409907067705,0.6654435189189234,0.9982701381143589,MRPL20-AS1,lncRNA
ENSG00000242485.6,1030.4265367194723,0.3079808997827784,0.20773577148771566,1.4825607432805121,0.13819115364549542,0.9982701381143589,MRPL20,protein_coding
ENSG00000272455.1,1.3273938752748715,-0.723441910254899,1.831814934739966,-0.3949317676884181,0.6928932444798774,0.9982701381143589,MRPL20-DT,lncRNA
ENSG00000235098.9,27.581290008192738,0.027514656322655807,1.4513637964202157,0.018957794310785914,0.9848747746138449,0.9982701381143589,ANKRD65,protein_coding
ENSG00000225905.1,0.1575431888588558,1.1554447534945247,3.1958255911943927,0.3615481259922868,0.7176897351261713,0.9982701381143589,ANKRD65-AS1,lncRNA
ENSG00000205116.4,0.0863820443764569,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,TMEM88B,protein_coding
ENSG00000179403.12,33.5331728554608,-2.4780989430787974,1.469464278329084,-1.6863961782702357,0.0917195170581161,0.9982701381143589,VWA1,protein_coding
ENSG00000215915.10,8.97995865157043,1.945780269824811,1.5726296650580476,1.2372781164299036,0.21598384927720848,0.9982701381143589,ATAD3C,protein_coding
ENSG00000160072.20,66.97378791676832,0.8207320789826542,0.9641234365634018,0.8512728223972409,0.39461781832331433,0.9982701381143589,ATAD3B,protein_coding
ENSG00000290916.1,0.796145238417715,-2.3797837350544513,2.44899063779566,-0.971740642175953,0.33117959229106964,0.9982701381143589,ENSG00000290916,lncRNA
ENSG00000197785.14,211.7758610450594,-0.06852728156551023,0.7163687137255434,-0.09565923281200767,0.9237912198633097,0.9982701381143589,ATAD3A,protein_coding
ENSG00000205090.9,0.12089728027155704,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,TMEM240,protein_coding
ENSG00000160075.12,2483.7984267375305,0.38305992856046966,0.3209507008994307,1.1935164107353073,0.23266718897769956,0.9982701381143589,SSU72,protein_coding
ENSG00000215014.5,67.30034190031182,1.1632922318416878,1.2781410104169273,0.9101438905103468,0.36274663033790167,0.9982701381143589,ENSG00000215014,lncRNA
ENSG00000228594.4,144.7470261026993,-0.6965314621614196,1.2381999902315621,-0.5625355093333168,0.573751217217839,0.9982701381143589,FNDC10,protein_coding
ENSG00000286989.1,3.538693561956827,5.046005541336885,2.2057677538743556,2.2876413586488193,0.022158415281374043,0.5372386039595595,ENSG00000286989,lncRNA
ENSG00000272106.1,37.40945203739833,0.7143738803825279,1.52668621906085,0.4679244965098193,0.6398385848011805,0.9982701381143589,ENSG00000272106,lncRNA
ENSG00000197530.13,109.19977770521523,-0.29839763019977655,1.177451012661348,-0.25342678972717486,0.7999384279823913,0.9982701381143589,MIB2,protein_coding
ENSG00000189409.14,0.24464072445399587,1.6537908580578338,3.1717697274853656,0.5214094969526643,0.6020815370802932,0.9982701381143589,MMP23B,protein_coding
ENSG00000248333.9,248.57992450529485,0.1843930144414668,0.36720972724278583,0.5021463233721823,0.6155645971730159,0.9982701381143589,CDK11B,protein_coding
ENSG00000189339.12,200.73802239973043,0.7194348705226479,1.1500624575764982,0.6255615647507506,0.5316025555236761,0.9982701381143589,SLC35E2B,protein_coding
ENSG00000269737.2,0.20013425477785737,0.724625126160291,3.2237648588108203,0.22477604847010774,0.8221534998567109,0.9982701381143589,ENSG00000269737,transcribed_processed_pseudogene
ENSG00000215914.4,0.03150863777177116,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,MMP23A,unprocessed_pseudogene
ENSG00000008128.23,27.709459060458748,-0.6994321331115442,0.9360836593304913,-0.7471897689270575,0.4549490189661327,0.9982701381143589,CDK11A,protein_coding
ENSG00000268575.1,10.330085486373545,-1.6070153082909036,1.132241833047653,-1.4193216160944204,0.15580527291938606,0.9982701381143589,ENSG00000268575,lncRNA
ENSG00000227775.3,5.585669278844295,1.3695738589092676,1.1706052418866009,1.1699707210451236,0.24201275168832892,0.9982701381143589,ENSG00000227775,transcribed_processed_pseudogene
ENSG00000290854.1,8.896805130945772,0.5560263242097755,1.2202572138313306,0.45566321420381445,0.6486321783835618,0.9982701381143589,ENSG00000290854,lncRNA
ENSG00000008130.15,836.2856732901728,1.020566703822582,1.0352344695814362,0.9858314553950427,0.3242158272958283,0.9982701381143589,NADK,protein_coding
ENSG00000078369.19,3993.4968238784677,-0.6000041740499712,0.5816886876918005,-1.0314867501220428,0.30231261850851054,0.9982701381143589,GNB1,protein_coding
ENSG00000231050.3,0.31791590189539926,2.0062875405277154,3.1588759829871957,0.6351270361144304,0.5253455653727884,0.9982701381143589,GNB1-DT,lncRNA
ENSG00000178821.13,0.05897185980698139,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,TMEM52,protein_coding
ENSG00000142609.20,1.0204312561119526,2.4972852090752715,2.124804464035956,1.1753011871651509,0.2398742397366227,0.9982701381143589,CFAP74,protein_coding
ENSG00000233542.2,0.13523062978252323,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,ENSG00000233542,lncRNA
ENSG00000187730.9,0.7802108302819747,-0.9914830251781096,2.475929509651439,-0.4004488097553675,0.6888259799978056,0.9982701381143589,GABRD,protein_coding
ENSG00000226969.1,0.21566185703522095,-0.3369444065777031,3.2545521333677274,-0.10353019179601883,0.9175421886467072,0.9982701381143589,PRKCZ-DT,lncRNA
ENSG00000067606.17,57.78833118845622,-2.3083932343406652,1.5225856909857365,-1.5161007015941346,0.12949389094608982,0.9982701381143589,PRKCZ,protein_coding
ENSG00000271806.1,0.10573911125609353,-1.0290874251417437,3.2700526370172702,-0.3147005688814876,0.7529890122807824,0.9982701381143589,ENSG00000271806,lncRNA
ENSG00000182873.5,0.5724438659593435,1.6638655716537647,1.8870025735095048,0.8817505577426197,0.3779117140600031,0.9982701381143589,PRKCZ-AS1,lncRNA
ENSG00000162585.17,369.0465742490773,0.9955110376279999,0.5565740112778156,1.788640894932278,0.07367266734390153,0.9340976572691537,FAAP20,protein_coding
ENSG00000234396.3,0.0362971215519033,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,ENSG00000234396,lncRNA
ENSG00000157933.11,132.0226278077364,0.1457497348703139,0.8532351502694344,0.17082012482055983,0.8643652043342637,0.9982701381143589,SKI,protein_coding
ENSG00000287356.1,0.3909989421579892,0.09991780294304532,2.787049217335897,0.03585074935940866,0.971401366914652,0.9982701381143589,ENSG00000287356,lncRNA
ENSG00000116151.14,21.25157872531806,-1.3181221571029744,1.1215107309574521,-1.1753094470863172,0.239870936336109,0.9982701381143589,MORN1,protein_coding
ENSG00000269896.2,1.4325520374564362,-4.288165469190651,2.1370832715616874,-2.006550482264103,0.044797548377519945,0.7571963249268032,ENSG00000269896,transcribed_processed_pseudogene
ENSG00000272420.1,0.03611715839065072,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,ENSG00000272420,lncRNA
ENSG00000157916.20,2685.437470528184,0.49362618426015126,0.30427907767657036,1.6222810586564387,0.10474318245386344,0.9982701381143589,RER1,protein_coding
ENSG00000157911.11,233.9782236273806,1.130937470177569,0.7971426807722081,1.4187390757724918,0.15597510046856508,0.9982701381143589,PEX10,protein_coding
ENSG00000149527.18,1.3455868152100714,1.5726872887392562,1.2133301986669365,1.2961741910546187,0.19491547913525187,0.9982701381143589,PLCH2,protein_coding
ENSG00000224387.1,0.13523062978252323,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,ENSG00000224387,lncRNA
ENSG00000229393.1,0.05897185980698139,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,ENSG00000229393,lncRNA
ENSG00000157881.16,407.7963485650503,0.15860209908224682,0.792400058139773,0.20015407300016966,0.8413600847366938,0.9982701381143589,PANK4,protein_coding
ENSG00000197921.6,0.05897185980698139,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,HES5,protein_coding
ENSG00000272449.3,9.972401479035655,1.0857196096098078,1.2502619483767667,0.868393708230034,0.3851788380419623,0.9982701381143589,ENSG00000272449,lncRNA
ENSG00000238164.6,6.318028732750993,-1.268100684779375,1.2034148724754734,-1.0537518804058323,0.2919965294893294,0.9982701381143589,TNFRSF14-AS1,lncRNA
ENSG00000157873.18,769.3793207777588,0.03192428275896637,0.9427712370738329,0.03386217303155402,0.9729870574253732,0.9982701381143589,TNFRSF14,protein_coding
ENSG00000225931.3,0.5931510869280215,2.1218870106663217,2.2693247629526647,0.9350301223106963,0.3497727760323667,0.9982701381143589,ENSG00000225931,TEC
ENSG00000228037.1,0.07223431678130143,-1.0290874251417443,3.270052637017271,-0.3147005688814878,0.7529890122807823,0.9982701381143589,ENSG00000228037,lncRNA
ENSG00000157870.17,309.2770245319943,-0.46128696366159916,0.8712298944098998,-0.5294664090630606,0.5964819405981766,0.9982701381143589,PRXL2B,protein_coding
ENSG00000142606.16,21.99253996706157,-1.7552092389235994,1.1160062463260967,-1.5727593323977935,0.11577455554538442,0.9982701381143589,MMEL1,protein_coding
ENSG00000237058.1,0.5930464902976265,-1.4347503179377903,1.8302345613700866,-0.7839160882546974,0.4330893489692391,0.9982701381143589,MMEL1-AS1,lncRNA
ENSG00000215912.13,3.3104411945669283,1.7058505884756852,2.148694877979256,0.7939008027421537,0.4272531823333551,0.9982701381143589,TTC34,protein_coding
ENSG00000283259.1,0.13523062978252323,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,ENSG00000283259,lncRNA
ENSG00000287396.1,0.04404293504763784,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,ENSG00000287396,lncRNA
ENSG00000231630.1,0.17927356483016108,-0.3369444065777031,3.2545521333677274,-0.10353019179601883,0.9175421886467072,0.9982701381143589,ENSG00000231630,lncRNA
ENSG00000284745.1,0.15723925337747707,-0.3369444065777031,3.2545521333677274,-0.10353019179601883,0.9175421886467072,0.9982701381143589,ENSG00000284745,lncRNA
ENSG00000169717.7,0.11993999578402036,0.02372478498589117,2.5154699149681865,0.009431551872164299,0.9924748219429498,0.9982701381143589,ACTRT2,protein_coding
ENSG00000177133.14,1.1799556420774981,2.740737172599495,3.0314066608664145,0.9041139903730889,0.36593496066503084,0.9982701381143589,PRDM16-DT,lncRNA
ENSG00000142611.17,0.7557638835031485,-0.24143335480735997,1.6636593087913787,-0.1451218729288735,0.8846146489989484,0.9982701381143589,PRDM16,protein_coding
ENSG00000279839.1,0.12481965021730905,-0.3369444065777031,3.2545521333677274,-0.10353019179601883,0.9175421886467072,0.9982701381143589,ENSG00000279839,TEC
ENSG00000272235.1,0.4526604233349833,-1.406726363934357,2.785370819739651,-0.5050409640127715,0.6135300646378621,0.9982701381143589,ENSG00000272235,lncRNA
ENSG00000287828.1,2.0222497354223954,-1.8994498834148208,2.6901159795111784,-0.706084755408936,0.48013543139922565,0.9982701381143589,ENSG00000287828,lncRNA
ENSG00000286518.1,1.1181421598120893,3.294859024621502,3.0856384301836113,1.0678046372482601,0.285608645855725,0.9982701381143589,ENSG00000286518,lncRNA
ENSG00000130762.15,0.3884309638735082,-0.2872695011021902,1.5080157211690128,-0.19049503070133714,0.8489212368189664,0.9982701381143589,ARHGEF16,protein_coding
ENSG00000162591.17,16.389611954804796,1.0019127419421565,2.0851188147905337,0.48050630728340843,0.6308674193740036,0.9982701381143589,MEGF6,protein_coding
ENSG00000238260.3,0.49329358307287535,0.5789422236196622,1.8098057839295787,0.3198919070545911,0.7490502730223202,0.9982701381143589,ENSG00000238260,lncRNA
ENSG00000158109.15,664.3226521168722,-0.4147128592337231,0.8960427691692897,-0.46282708091958413,0.6434883183006892,0.9982701381143589,TPRG1L,protein_coding
ENSG00000116213.16,350.6357585183187,-0.6177764766036977,0.9480592430272862,-0.6516222284074261,0.5146449044658923,0.9982701381143589,WRAP73,protein_coding
ENSG00000078900.15,3.627950207197726,-0.8249041098727665,1.1734950748336153,-0.7029463757994264,0.4820891684373284,0.9982701381143589,TP73,protein_coding
ENSG00000227589.1,0.9617198243323954,0.7933715455413863,2.5841682436240494,0.307012342365433,0.7588339777625113,0.9982701381143589,TP73-AS3,lncRNA
ENSG00000227372.12,320.2920579924669,-1.8673618700045,1.2552031716666907,-1.487696902107863,0.13683084495436845,0.9982701381143589,TP73-AS1,transcribed_unitary_pseudogene
ENSG00000162592.10,1.1377204858245038,-2.7721091820216412,2.1683417423841456,-1.2784466248266007,0.20109199323770877,0.9982701381143589,CCDC27,protein_coding
ENSG00000235169.11,3.2598218970847714,-0.6404628058145406,1.0221106163185634,-0.626608114218947,0.5309161481316427,0.9982701381143589,SMIM1,protein_coding
ENSG00000130764.10,617.0609698874283,-0.5229135493395721,0.9132183484715606,-0.5726051718242022,0.5669120571461674,0.9982701381143589,LRRC47,protein_coding
ENSG00000266075.2,0.17157260288844325,0.34432433877827234,3.2555657146988675,0.1057648252110683,0.9157689456254069,0.9982701381143589,RN7SL574P,misc_RNA
ENSG00000272153.1,0.3983685212646734,-2.5150566042199025,3.186100111045705,-0.7893840483858618,0.4298875762376806,0.9982701381143589,ENSG00000272153,lncRNA
ENSG00000116198.14,401.9535062632258,0.13421809970726953,0.8614592822230684,0.1558031847551847,0.876188160213281,0.9982701381143589,CEP104,protein_coding
ENSG00000169598.17,85.2808501724229,-1.610592684585409,1.282561366898713,-1.2557626684794734,0.20920203033851426,0.9982701381143589,DFFB,protein_coding
ENSG00000198912.12,481.161893810347,0.32546591933573554,0.7859544332039282,0.41410278457108507,0.6787988335982851,0.9982701381143589,C1orf174,protein_coding
ENSG00000236423.8,1.7868810130635773,-2.5194965064710138,1.3309426831863203,-1.893016535046616,0.05835567058118494,0.8529024335021157,LINC01134,lncRNA
ENSG00000233304.7,0.307812546107744,-1.5916634270374497,2.7253838064694262,-0.5840144141383725,0.5592106143653599,0.9982701381143589,LINC01346,lncRNA
ENSG00000226374.3,0.20045042522217188,-0.6684162242200369,3.221688416295593,-0.20747388879667159,0.8356397827352866,0.9982701381143589,LINC01345,lncRNA
ENSG00000284703.1,0.5128692425992645,-0.5977690287328524,1.8758055974171963,-0.3186732300809438,0.7499743163980256,0.9982701381143589,ENSG00000284703,lncRNA
ENSG00000229280.1,0.18259345648001274,-1.0290874251417437,3.2700526370172702,-0.3147005688814876,0.7529890122807824,0.9982701381143589,EEF1DP6,processed_pseudogene
ENSG00000235054.4,0.37226827661506606,-0.9174652559581025,1.740284272688439,-0.5271927525614978,0.598059741034628,0.9982701381143589,LINC01777,lncRNA
ENSG00000284694.1,0.05897185980698139,-0.0163469468363954,3.293506576513355,-0.004963386729806067,0.9960398066190318,0.9982701381143589,ENSG00000284694,lncRNA
ENSG00000227169.2,0.0952689813588847,-0.3369444065777031,3.2545521333677283,-0.10353019179601881,0.9175421886467072,0.9982701381143589,ENSG00000227169,lncRNA
ENSG00000232596.3,0.12447416230033553,-1.0290874251417437,3.2700526370172702,-0.3147005688814876,0.7529890122807824,0.9982701381143589,LINC01646,lncRNA
ENSG00000196581.11,16.553538313872103,2.7808741153715357,1.6739711661925967,1.6612437367703055,0.09666450477814167,0.9982701381143589,AJAP1,protein_coding
ENSG00000287586.1,0.030996722713330788,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,ENSG00000287586,lncRNA
ENSG00000284739.1,0.19420248958950465,0.34432433877827234,3.2555657146988675,0.1057648252110683,0.9157689456254069,0.9982701381143589,ENSG00000284739,lncRNA
ENSG00000284674.1,0.3145041946126843,0.023726879036964004,3.216151779759307,0.00737741271611867,0.9941137296897589,0.9982701381143589,LINC02781,lncRNA
ENSG00000231510.1,0.3760154623306512,-2.3686942887812448,2.809479323989789,-0.8431079269938965,0.3991680857838541,0.9982701381143589,LINC02782,lncRNA
ENSG00000284616.1,0.0362971215519033,-0.6976156921923709,3.3024351130884773,-0.21124281577176915,0.8326978023337283,0.9982701381143589,ENSG00000284616,lncRNA
ENSG00000284692.2,0.24260413390022606,0.033944845370404576,2.603621598661205,0.013037549461050402,0.9895978352644914,0.9982701381143589,ENSG00000284692,lncRNA
ENSG00000284666.1,0.6044864013577851,-2.9650424187785838,3.173129004071594,-0.9344222737159427,0.35008611261039546,0.9982701381143589,ENSG00000284666,lncRNA
ENSG00000260972.1,0.24647978363780598,-1.7759656985762933,2.6414022052368087,-0.6723571650903022,0.5013563453983825,0.9982701381143589,ENSG00000260972,lncRNA
